COUNTRY,DATE,ISO3,WHO_REGION,TOTAL_CONF_CASES,TOTAL_PROB_CASES,TOTAL_CONF_DEATHS,NEW_CONF_CASES,NEW_PROB_CASES,NEW_CONF_DEATHS
United States of America,2023-07-24,USA,AMRO,30766,0,56,23,0,0
Uruguay,2023-07-24,URY,AMRO,19,0,0,0,0,0
Venezuela (Bolivarian Republic of),2023-07-24,VEN,AMRO,12,0,0,0,0,0
China,2023-07-25,CHN,WPRO,375,0,0,11,0,0
China,2023-07-27,CHN,WPRO,377,0,0,2,0,0
China,2023-07-28,CHN,WPRO,378,0,0,1,0,0
Benin,2023-07-30,BEN,AFRO,3,0,0,0,0,0
Cameroon,2023-07-30,CMR,AFRO,43,0,3,1,0,0
Central African Republic,2023-07-30,CAF,AFRO,45,0,1,0,0,0
Congo,2023-07-30,COG,AFRO,5,0,0,0,0,0
Democratic Republic of the Congo,2023-07-30,COD,AFRO,834,NA,2,6,NA,0
Ghana,2023-07-30,GHA,AFRO,128,0,4,0,0,0
Liberia,2023-07-30,LBR,AFRO,12,0,0,0,0,0
Mozambique,2023-07-30,MOZ,AFRO,1,0,1,0,0,0
Nigeria,2023-07-30,NGA,AFRO,846,0,9,2,0,0
South Africa,2023-07-30,ZAF,AFRO,5,0,0,0,0,0
Andorra,2023-07-31,AND,EURO,4,0,0,0,0,0
Argentina,2023-07-31,ARG,AMRO,1135,0,2,1,0,0
Aruba,2023-07-31,ABW,AMRO,3,0,0,0,0,0
Australia,2023-07-31,AUS,WPRO,156,0,0,7,0,0
Austria,2023-07-31,AUT,EURO,328,0,0,0,0,0
Bahamas,2023-07-31,BHS,AMRO,4,0,0,0,0,0
Barbados,2023-07-31,BRB,AMRO,1,0,0,0,0,0
Belgium,2023-07-31,BEL,EURO,795,0,2,0,0,0
Bermuda,2023-07-31,BMU,AMRO,1,0,0,0,0,0
Bolivia (Plurinational State of),2023-07-31,BOL,AMRO,265,0,0,0,0,0
Bosnia and Herzegovina,2023-07-31,BIH,EURO,9,0,0,0,0,0
Brazil,2023-07-31,BRA,AMRO,11273,0,16,13,0,0
Bulgaria,2023-07-31,BGR,EURO,6,0,0,0,0,0
Canada,2023-07-31,CAN,AMRO,1527,0,0,0,0,0
Chile,2023-07-31,CHL,AMRO,1446,0,3,0,0,0
China,2023-07-31,CHN,WPRO,381,0,0,3,0,0
Colombia,2023-07-31,COL,AMRO,4093,0,0,1,0,0
Costa Rica,2023-07-31,CRI,AMRO,224,0,1,0,0,0
Croatia,2023-07-31,HRV,EURO,33,0,0,0,0,0
Cuba,2023-07-31,CUB,AMRO,8,0,1,0,0,0
Curaçao,2023-07-31,CUW,AMRO,3,0,0,0,0,0
Cyprus,2023-07-31,CYP,EURO,5,0,0,0,0,0
Czechia,2023-07-31,CZE,EURO,71,0,1,0,0,0
Denmark,2023-07-31,DNK,EURO,196,0,0,0,0,0
Dominican Republic,2023-07-31,DOM,AMRO,102,0,1,0,0,0
Ecuador,2023-07-31,ECU,AMRO,583,0,2,0,0,0
El Salvador,2023-07-31,SLV,AMRO,106,0,0,1,0,0
Estonia,2023-07-31,EST,EURO,11,0,0,0,0,0
Finland,2023-07-31,FIN,EURO,42,0,0,0,0,0
France,2023-07-31,FRA,EURO,4147,0,0,0,0,0
Georgia,2023-07-31,GEO,EURO,2,0,0,0,0,0
Germany,2023-07-31,DEU,EURO,3691,0,0,0,0,0
Gibraltar,2023-07-31,GIB,EURO,6,0,0,0,0,0
Greece,2023-07-31,GRC,EURO,88,0,0,0,0,0
Greenland,2023-07-31,GRL,EURO,2,0,0,0,0,0
Guadeloupe,2023-07-31,GLP,AMRO,1,0,0,0,0,0
Guatemala,2023-07-31,GTM,AMRO,405,0,1,0,0,0
Guyana,2023-07-31,GUY,AMRO,2,0,0,0,0,0
Honduras,2023-07-31,HND,AMRO,44,0,0,0,0,0
Hungary,2023-07-31,HUN,EURO,80,0,0,0,0,0
Iceland,2023-07-31,ISL,EURO,16,0,0,0,0,0
Ireland,2023-07-31,IRL,EURO,229,0,0,0,0,0
Israel,2023-07-31,ISR,EURO,263,0,0,0,0,0
Italy,2023-07-31,ITA,EURO,957,0,0,0,0,0
Jamaica,2023-07-31,JAM,AMRO,21,0,0,0,0,0
Japan,2023-07-31,JPN,WPRO,194,0,0,1,0,0
Latvia,2023-07-31,LVA,EURO,6,0,0,0,0,0
Lithuania,2023-07-31,LTU,EURO,5,0,0,0,0,0
Luxembourg,2023-07-31,LUX,EURO,57,0,0,0,0,0
Malta,2023-07-31,MLT,EURO,34,0,0,0,0,0
Martinique,2023-07-31,MTQ,AMRO,7,0,0,0,0,0
Mexico,2023-07-31,MEX,AMRO,4055,0,34,2,0,0
Monaco,2023-07-31,MCO,EURO,3,0,0,0,0,0
Montenegro,2023-07-31,MNE,EURO,2,0,0,0,0,0
Netherlands,2023-07-31,NLD,EURO,1265,0,0,0,0,0
Norway,2023-07-31,NOR,EURO,96,0,0,0,0,0
Panama,2023-07-31,PAN,AMRO,237,0,1,0,0,0
Paraguay,2023-07-31,PRY,AMRO,126,0,0,0,0,0
Peru,2023-07-31,PER,AMRO,3816,0,21,2,0,0
Poland,2023-07-31,POL,EURO,217,0,0,0,0,0
Portugal,2023-07-31,PRT,EURO,1002,0,1,12,0,0
Republic of Moldova,2023-07-31,MDA,EURO,2,0,0,0,0,0
Romania,2023-07-31,ROU,EURO,47,0,0,0,0,0
Russian Federation,2023-07-31,RUS,EURO,2,0,0,0,0,0
Saint Martin,2023-07-31,MAF,AMRO,1,0,0,0,0,0
San Marino,2023-07-31,SMR,EURO,1,0,0,0,0,0
Saudi Arabia,2023-07-31,SAU,EMRO,185,0,0,93,0,0
Serbia,2023-07-31,SRB,EURO,40,0,0,0,0,0
Slovakia,2023-07-31,SVK,EURO,14,0,0,0,0,0
Slovenia,2023-07-31,SVN,EURO,47,0,0,0,0,0
Spain,2023-07-31,ESP,EURO,7559,0,3,0,0,0
Sweden,2023-07-31,SWE,EURO,260,0,0,0,0,0
Switzerland,2023-07-31,CHE,EURO,554,0,0,0,0,0
The United Kingdom,2023-07-31,GBR,EURO,3761,0,0,0,0,0
Trinidad and Tobago,2023-07-31,TTO,AMRO,4,0,0,0,0,0
Türkiye,2023-07-31,TUR,EURO,12,0,0,0,0,0
Ukraine,2023-07-31,UKR,EURO,5,0,0,0,0,0
United States of America,2023-07-31,USA,AMRO,30795,0,56,29,0,0
Uruguay,2023-07-31,URY,AMRO,19,0,0,0,0,0
Venezuela (Bolivarian Republic of),2023-07-31,VEN,AMRO,12,0,0,0,0,0
China,2023-08-01,CHN,WPRO,386,0,0,5,0,0
Republic of Korea,2023-08-01,KOR,WPRO,128,0,0,2,0,0
Australia,2023-08-02,AUS,WPRO,147,0,0,-9,0,0
China,2023-08-03,CHN,WPRO,387,0,0,1,0,0
Republic of Korea,2023-08-03,KOR,WPRO,129,0,0,1,0,0
Republic of Korea,2023-08-04,KOR,WPRO,132,0,0,3,0,0
Benin,2023-08-06,BEN,AFRO,3,0,0,0,0,0
Cameroon,2023-08-06,CMR,AFRO,43,0,3,0,0,0
Central African Republic,2023-08-06,CAF,AFRO,45,0,1,0,0,0
Congo,2023-08-06,COG,AFRO,5,0,0,0,0,0
Democratic Republic of the Congo,2023-08-06,COD,AFRO,849,NA,2,15,NA,0
Ghana,2023-08-06,GHA,AFRO,128,0,4,0,0,0
Liberia,2023-08-06,LBR,AFRO,12,0,0,0,0,0
Mozambique,2023-08-06,MOZ,AFRO,1,0,1,0,0,0
Nigeria,2023-08-06,NGA,AFRO,846,0,9,0,0,0
South Africa,2023-08-06,ZAF,AFRO,5,0,0,0,0,0
Andorra,2023-08-07,AND,EURO,4,0,0,0,0,0
Argentina,2023-08-07,ARG,AMRO,1135,0,2,0,0,0
Aruba,2023-08-07,ABW,AMRO,3,0,0,0,0,0
Austria,2023-08-07,AUT,EURO,328,0,0,0,0,0
Bahamas,2023-08-07,BHS,AMRO,4,0,0,0,0,0
Barbados,2023-08-07,BRB,AMRO,1,0,0,0,0,0
Belgium,2023-08-07,BEL,EURO,795,0,2,0,0,0
Bermuda,2023-08-07,BMU,AMRO,1,0,0,0,0,0
Bolivia (Plurinational State of),2023-08-07,BOL,AMRO,265,0,0,0,0,0
Bosnia and Herzegovina,2023-08-07,BIH,EURO,9,0,0,0,0,0
Brazil,2023-08-07,BRA,AMRO,11281,0,16,8,0,0
Bulgaria,2023-08-07,BGR,EURO,6,0,0,0,0,0
Canada,2023-08-07,CAN,AMRO,1531,0,0,4,0,0
Chile,2023-08-07,CHL,AMRO,1446,0,3,0,0,0
China,2023-08-07,CHN,WPRO,389,0,0,2,0,0
Colombia,2023-08-07,COL,AMRO,4094,0,0,1,0,0
Costa Rica,2023-08-07,CRI,AMRO,224,0,1,0,0,0
Croatia,2023-08-07,HRV,EURO,33,0,0,0,0,0
Cuba,2023-08-07,CUB,AMRO,8,0,1,0,0,0
Curaçao,2023-08-07,CUW,AMRO,3,0,0,0,0,0
Cyprus,2023-08-07,CYP,EURO,5,0,0,0,0,0
Czechia,2023-08-07,CZE,EURO,71,0,1,0,0,0
Denmark,2023-08-07,DNK,EURO,196,0,0,0,0,0
Dominican Republic,2023-08-07,DOM,AMRO,102,0,1,0,0,0
Ecuador,2023-08-07,ECU,AMRO,583,0,2,0,0,0
El Salvador,2023-08-07,SLV,AMRO,106,0,0,0,0,0
Estonia,2023-08-07,EST,EURO,11,0,0,0,0,0
Finland,2023-08-07,FIN,EURO,42,0,0,0,0,0
France,2023-08-07,FRA,EURO,4150,0,0,3,0,0
Georgia,2023-08-07,GEO,EURO,2,0,0,0,0,0
Germany,2023-08-07,DEU,EURO,3694,0,0,3,0,0
Gibraltar,2023-08-07,GIB,EURO,6,0,0,0,0,0
Greece,2023-08-07,GRC,EURO,88,0,0,0,0,0
Greenland,2023-08-07,GRL,EURO,2,0,0,0,0,0
Guadeloupe,2023-08-07,GLP,AMRO,1,0,0,0,0,0
Guatemala,2023-08-07,GTM,AMRO,405,0,1,0,0,0
Guyana,2023-08-07,GUY,AMRO,2,0,0,0,0,0
Honduras,2023-08-07,HND,AMRO,44,0,0,0,0,0
Hungary,2023-08-07,HUN,EURO,80,0,0,0,0,0
Iceland,2023-08-07,ISL,EURO,16,0,0,0,0,0
Ireland,2023-08-07,IRL,EURO,229,0,0,0,0,0
Israel,2023-08-07,ISR,EURO,263,0,0,0,0,0
Italy,2023-08-07,ITA,EURO,957,0,0,0,0,0
Jamaica,2023-08-07,JAM,AMRO,21,0,0,0,0,0
Latvia,2023-08-07,LVA,EURO,6,0,0,0,0,0
Lithuania,2023-08-07,LTU,EURO,5,0,0,0,0,0
Luxembourg,2023-08-07,LUX,EURO,57,0,0,0,0,0
Malta,2023-08-07,MLT,EURO,34,0,0,0,0,0
Martinique,2023-08-07,MTQ,AMRO,7,0,0,0,0,0
Mexico,2023-08-07,MEX,AMRO,4058,0,34,3,0,0
Monaco,2023-08-07,MCO,EURO,3,0,0,0,0,0
Montenegro,2023-08-07,MNE,EURO,2,0,0,0,0,0
Netherlands,2023-08-07,NLD,EURO,1265,0,0,0,0,0
Norway,2023-08-07,NOR,EURO,96,0,0,0,0,0
Panama,2023-08-07,PAN,AMRO,237,0,1,0,0,0
Paraguay,2023-08-07,PRY,AMRO,126,0,0,0,0,0
Peru,2023-08-07,PER,AMRO,3820,0,21,4,0,0
Poland,2023-08-07,POL,EURO,217,0,0,0,0,0
Portugal,2023-08-07,PRT,EURO,1002,0,1,0,0,0
Republic of Korea,2023-08-07,KOR,WPRO,133,0,0,1,0,0
Republic of Moldova,2023-08-07,MDA,EURO,2,0,0,0,0,0
Romania,2023-08-07,ROU,EURO,47,0,0,0,0,0
Russian Federation,2023-08-07,RUS,EURO,2,0,0,0,0,0
Saint Martin,2023-08-07,MAF,AMRO,1,0,0,0,0,0
San Marino,2023-08-07,SMR,EURO,1,0,0,0,0,0
Serbia,2023-08-07,SRB,EURO,40,0,0,0,0,0
Slovakia,2023-08-07,SVK,EURO,14,0,0,0,0,0
Slovenia,2023-08-07,SVN,EURO,47,0,0,0,0,0
Spain,2023-08-07,ESP,EURO,7560,0,3,1,0,0
Sweden,2023-08-07,SWE,EURO,260,0,0,0,0,0
Switzerland,2023-08-07,CHE,EURO,554,0,0,0,0,0
The United Kingdom,2023-08-07,GBR,EURO,3771,0,0,10,0,0
Trinidad and Tobago,2023-08-07,TTO,AMRO,4,0,0,0,0,0
Türkiye,2023-08-07,TUR,EURO,12,0,0,0,0,0
Ukraine,2023-08-07,UKR,EURO,5,0,0,0,0,0
United States of America,2023-08-07,USA,AMRO,30819,0,56,24,0,0
Uruguay,2023-08-07,URY,AMRO,19,0,0,0,0,0
Venezuela (Bolivarian Republic of),2023-08-07,VEN,AMRO,12,0,0,0,0,0
China,2023-08-08,CHN,WPRO,397,0,0,8,0,0
Republic of Korea,2023-08-08,KOR,WPRO,134,0,0,1,0,0
China,2023-08-09,CHN,WPRO,890,0,0,493,0,0
Andorra,2023-08-10,AND,EURO,4,0,0,0,0,0
Austria,2023-08-10,AUT,EURO,328,0,0,0,0,0
Belgium,2023-08-10,BEL,EURO,795,0,2,0,0,0
Bosnia and Herzegovina,2023-08-10,BIH,EURO,9,0,0,0,0,0
Bulgaria,2023-08-10,BGR,EURO,6,0,0,0,0,0
Croatia,2023-08-10,HRV,EURO,33,0,0,0,0,0
Cyprus,2023-08-10,CYP,EURO,5,0,0,0,0,0
Czechia,2023-08-10,CZE,EURO,71,0,1,0,0,0
Denmark,2023-08-10,DNK,EURO,196,0,0,0,0,0
Estonia,2023-08-10,EST,EURO,11,0,0,0,0,0
Finland,2023-08-10,FIN,EURO,42,0,0,0,0,0
France,2023-08-10,FRA,EURO,4150,0,0,0,0,0
Georgia,2023-08-10,GEO,EURO,2,0,0,0,0,0
Germany,2023-08-10,DEU,EURO,3694,0,0,0,0,0
Gibraltar,2023-08-10,GIB,EURO,6,0,0,0,0,0
Greece,2023-08-10,GRC,EURO,88,0,0,0,0,0
Greenland,2023-08-10,GRL,EURO,2,0,0,0,0,0
Hungary,2023-08-10,HUN,EURO,80,0,0,0,0,0
Iceland,2023-08-10,ISL,EURO,16,0,0,0,0,0
Ireland,2023-08-10,IRL,EURO,229,0,0,0,0,0
Israel,2023-08-10,ISR,EURO,263,0,0,0,0,0
Italy,2023-08-10,ITA,EURO,958,0,0,1,0,0
Latvia,2023-08-10,LVA,EURO,6,0,0,0,0,0
Lithuania,2023-08-10,LTU,EURO,5,0,0,0,0,0
Luxembourg,2023-08-10,LUX,EURO,58,0,0,1,0,0
Malta,2023-08-10,MLT,EURO,34,0,0,0,0,0
Monaco,2023-08-10,MCO,EURO,3,0,0,0,0,0
Montenegro,2023-08-10,MNE,EURO,2,0,0,0,0,0
Netherlands,2023-08-10,NLD,EURO,1266,0,0,1,0,0
Norway,2023-08-10,NOR,EURO,96,0,0,0,0,0
Poland,2023-08-10,POL,EURO,217,0,0,0,0,0
Portugal,2023-08-10,PRT,EURO,1005,0,1,3,0,0
Republic of Moldova,2023-08-10,MDA,EURO,2,0,0,0,0,0
Romania,2023-08-10,ROU,EURO,47,0,0,0,0,0
Russian Federation,2023-08-10,RUS,EURO,2,0,0,0,0,0
San Marino,2023-08-10,SMR,EURO,1,0,0,0,0,0
Serbia,2023-08-10,SRB,EURO,40,0,0,0,0,0
Slovakia,2023-08-10,SVK,EURO,14,0,0,0,0,0
Slovenia,2023-08-10,SVN,EURO,47,0,0,0,0,0
Spain,2023-08-10,ESP,EURO,7565,0,3,5,0,0
Sweden,2023-08-10,SWE,EURO,260,0,0,0,0,0
Switzerland,2023-08-10,CHE,EURO,554,0,0,0,0,0
The United Kingdom,2023-08-10,GBR,EURO,3771,0,0,0,0,0
Türkiye,2023-08-10,TUR,EURO,12,0,0,0,0,0
Ukraine,2023-08-10,UKR,EURO,5,0,0,0,0,0
China,2023-08-11,CHN,WPRO,892,0,0,2,0,0
Benin,2023-08-13,BEN,AFRO,3,0,0,0,0,0
Cameroon,2023-08-13,CMR,AFRO,43,0,3,0,0,0
Central African Republic,2023-08-13,CAF,AFRO,45,0,1,0,0,0
Congo,2023-08-13,COG,AFRO,6,0,0,1,0,0
Democratic Republic of the Congo,2023-08-13,COD,AFRO,860,NA,2,11,NA,0
Ghana,2023-08-13,GHA,AFRO,128,0,4,0,0,0
Liberia,2023-08-13,LBR,AFRO,12,0,0,0,0,0
Mozambique,2023-08-13,MOZ,AFRO,1,0,1,0,0,0
Nigeria,2023-08-13,NGA,AFRO,846,0,9,0,0,0
South Africa,2023-08-13,ZAF,AFRO,5,0,0,0,0,0
Andorra,2023-08-14,AND,EURO,4,0,0,0,0,0
Argentina,2023-08-14,ARG,AMRO,1135,0,2,0,0,0
Aruba,2023-08-14,ABW,AMRO,3,0,0,0,0,0
Austria,2023-08-14,AUT,EURO,328,0,0,0,0,0
Bahamas,2023-08-14,BHS,AMRO,4,0,0,0,0,0
Barbados,2023-08-14,BRB,AMRO,1,0,0,0,0,0
Belgium,2023-08-14,BEL,EURO,795,0,2,0,0,0
Bermuda,2023-08-14,BMU,AMRO,1,0,0,0,0,0
Bolivia (Plurinational State of),2023-08-14,BOL,AMRO,265,0,0,0,0,0
Bosnia and Herzegovina,2023-08-14,BIH,EURO,9,0,0,0,0,0
Brazil,2023-08-14,BRA,AMRO,11287,0,16,6,0,0
Bulgaria,2023-08-14,BGR,EURO,6,0,0,0,0,0
Canada,2023-08-14,CAN,AMRO,1531,0,0,0,0,0
Chile,2023-08-14,CHL,AMRO,1446,0,3,0,0,0
Colombia,2023-08-14,COL,AMRO,4096,0,0,2,0,0
Costa Rica,2023-08-14,CRI,AMRO,224,0,1,0,0,0
Croatia,2023-08-14,HRV,EURO,33,0,0,0,0,0
Cuba,2023-08-14,CUB,AMRO,8,0,1,0,0,0
Curaçao,2023-08-14,CUW,AMRO,3,0,0,0,0,0
Cyprus,2023-08-14,CYP,EURO,5,0,0,0,0,0
Czechia,2023-08-14,CZE,EURO,71,0,1,0,0,0
Denmark,2023-08-14,DNK,EURO,196,0,0,0,0,0
Dominican Republic,2023-08-14,DOM,AMRO,102,0,1,0,0,0
Ecuador,2023-08-14,ECU,AMRO,583,0,2,0,0,0
El Salvador,2023-08-14,SLV,AMRO,106,0,0,0,0,0
Estonia,2023-08-14,EST,EURO,11,0,0,0,0,0
Finland,2023-08-14,FIN,EURO,42,0,0,0,0,0
France,2023-08-14,FRA,EURO,4150,0,0,0,0,0
Georgia,2023-08-14,GEO,EURO,2,0,0,0,0,0
Germany,2023-08-14,DEU,EURO,3694,0,0,0,0,0
Gibraltar,2023-08-14,GIB,EURO,6,0,0,0,0,0
Greece,2023-08-14,GRC,EURO,88,0,0,0,0,0
Greenland,2023-08-14,GRL,EURO,2,0,0,0,0,0
Guadeloupe,2023-08-14,GLP,AMRO,1,0,0,0,0,0
Guatemala,2023-08-14,GTM,AMRO,405,0,1,0,0,0
Guyana,2023-08-14,GUY,AMRO,2,0,0,0,0,0
Honduras,2023-08-14,HND,AMRO,44,0,0,0,0,0
Hungary,2023-08-14,HUN,EURO,80,0,0,0,0,0
Iceland,2023-08-14,ISL,EURO,16,0,0,0,0,0
India,2023-08-14,IND,SEARO,22,0,1,0,0,0
Indonesia,2023-08-14,IDN,SEARO,1,0,0,0,0,0
Ireland,2023-08-14,IRL,EURO,229,0,0,0,0,0
Israel,2023-08-14,ISR,EURO,263,0,0,0,0,0
Italy,2023-08-14,ITA,EURO,958,0,0,0,0,0
Jamaica,2023-08-14,JAM,AMRO,21,0,0,0,0,0
Latvia,2023-08-14,LVA,EURO,6,0,0,0,0,0
Lithuania,2023-08-14,LTU,EURO,5,0,0,0,0,0
Luxembourg,2023-08-14,LUX,EURO,58,0,0,0,0,0
Malta,2023-08-14,MLT,EURO,34,0,0,0,0,0
Martinique,2023-08-14,MTQ,AMRO,7,0,0,0,0,0
Mexico,2023-08-14,MEX,AMRO,4061,0,34,3,0,0
Monaco,2023-08-14,MCO,EURO,3,0,0,0,0,0
Montenegro,2023-08-14,MNE,EURO,2,0,0,0,0,0
Nepal,2023-08-14,NPL,SEARO,1,0,0,0,0,0
Netherlands,2023-08-14,NLD,EURO,1266,0,0,0,0,0
Norway,2023-08-14,NOR,EURO,96,0,0,0,0,0
Panama,2023-08-14,PAN,AMRO,237,0,1,0,0,0
Paraguay,2023-08-14,PRY,AMRO,126,0,0,0,0,0
Peru,2023-08-14,PER,AMRO,3822,0,21,2,0,0
Poland,2023-08-14,POL,EURO,217,0,0,0,0,0
Portugal,2023-08-14,PRT,EURO,1005,0,1,0,0,0
Republic of Moldova,2023-08-14,MDA,EURO,2,0,0,0,0,0
Romania,2023-08-14,ROU,EURO,47,0,0,0,0,0
Russian Federation,2023-08-14,RUS,EURO,2,0,0,0,0,0
Saint Martin,2023-08-14,MAF,AMRO,1,0,0,0,0,0
San Marino,2023-08-14,SMR,EURO,1,0,0,0,0,0
Serbia,2023-08-14,SRB,EURO,40,0,0,0,0,0
Slovakia,2023-08-14,SVK,EURO,14,0,0,0,0,0
Slovenia,2023-08-14,SVN,EURO,47,0,0,0,0,0
Spain,2023-08-14,ESP,EURO,7565,0,3,0,0,0
Sri Lanka,2023-08-14,LKA,SEARO,4,0,0,0,0,0
Sweden,2023-08-14,SWE,EURO,260,0,0,0,0,0
Switzerland,2023-08-14,CHE,EURO,554,0,0,0,0,0
Thailand,2023-08-14,THA,SEARO,189,0,1,70,0,1
The United Kingdom,2023-08-14,GBR,EURO,3771,0,0,0,0,0
Trinidad and Tobago,2023-08-14,TTO,AMRO,4,0,0,0,0,0
Türkiye,2023-08-14,TUR,EURO,12,0,0,0,0,0
Ukraine,2023-08-14,UKR,EURO,5,0,0,0,0,0
United States of America,2023-08-14,USA,AMRO,30842,0,56,23,0,0
Uruguay,2023-08-14,URY,AMRO,19,0,0,0,0,0
Venezuela (Bolivarian Republic of),2023-08-14,VEN,AMRO,12,0,0,0,0,0
China,2023-08-15,CHN,WPRO,907,0,0,15,0,0
China,2023-08-16,CHN,WPRO,908,0,0,1,0,0
China,2023-08-17,CHN,WPRO,910,0,0,2,0,0
Malaysia,2023-08-17,MYS,WPRO,2,0,0,2,0,0
Republic of Korea,2023-08-17,KOR,WPRO,135,0,0,1,0,0
Japan,2023-08-18,JPN,WPRO,195,0,0,1,0,0
Pakistan,2023-08-18,PAK,EMRO,7,0,0,1,0,0
Benin,2023-08-20,BEN,AFRO,3,0,0,0,0,0
Cameroon,2023-08-20,CMR,AFRO,43,0,3,0,0,0
Central African Republic,2023-08-20,CAF,AFRO,45,0,1,0,0,0
Congo,2023-08-20,COG,AFRO,8,0,0,2,0,0
Democratic Republic of the Congo,2023-08-20,COD,AFRO,868,NA,2,8,NA,0
Ghana,2023-08-20,GHA,AFRO,128,0,4,0,0,0
Liberia,2023-08-20,LBR,AFRO,12,0,0,0,0,0
Mozambique,2023-08-20,MOZ,AFRO,1,0,1,0,0,0
Nigeria,2023-08-20,NGA,AFRO,846,0,9,0,0,0
South Africa,2023-08-20,ZAF,AFRO,5,0,0,0,0,0
Andorra,2023-08-21,AND,EURO,4,0,0,0,0,0
Argentina,2023-08-21,ARG,AMRO,1135,0,2,0,0,0
Aruba,2023-08-21,ABW,AMRO,3,0,0,0,0,0
Austria,2023-08-21,AUT,EURO,328,0,0,0,0,0
Bahamas,2023-08-21,BHS,AMRO,4,0,0,0,0,0
Barbados,2023-08-21,BRB,AMRO,1,0,0,0,0,0
Belgium,2023-08-21,BEL,EURO,795,0,2,0,0,0
Bermuda,2023-08-21,BMU,AMRO,1,0,0,0,0,0
Bolivia (Plurinational State of),2023-08-21,BOL,AMRO,265,0,0,0,0,0
Bosnia and Herzegovina,2023-08-21,BIH,EURO,9,0,0,0,0,0
Brazil,2023-08-21,BRA,AMRO,11298,0,16,11,0,0
Bulgaria,2023-08-21,BGR,EURO,6,0,0,0,0,0
Canada,2023-08-21,CAN,AMRO,1531,0,0,0,0,0
Chile,2023-08-21,CHL,AMRO,1447,0,3,1,0,0
China,2023-08-21,CHN,WPRO,912,0,0,2,0,0
Colombia,2023-08-21,COL,AMRO,4096,0,0,0,0,0
Costa Rica,2023-08-21,CRI,AMRO,224,0,1,0,0,0
Croatia,2023-08-21,HRV,EURO,33,0,0,0,0,0
Cuba,2023-08-21,CUB,AMRO,8,0,1,0,0,0
Curaçao,2023-08-21,CUW,AMRO,3,0,0,0,0,0
Cyprus,2023-08-21,CYP,EURO,5,0,0,0,0,0
Czechia,2023-08-21,CZE,EURO,71,0,1,0,0,0
Denmark,2023-08-21,DNK,EURO,196,0,0,0,0,0
Dominican Republic,2023-08-21,DOM,AMRO,102,0,1,0,0,0
Ecuador,2023-08-21,ECU,AMRO,583,0,2,0,0,0
El Salvador,2023-08-21,SLV,AMRO,106,0,0,0,0,0
Estonia,2023-08-21,EST,EURO,11,0,0,0,0,0
Finland,2023-08-21,FIN,EURO,42,0,0,0,0,0
France,2023-08-21,FRA,EURO,4150,0,0,0,0,0
Georgia,2023-08-21,GEO,EURO,2,0,0,0,0,0
Germany,2023-08-21,DEU,EURO,3694,0,0,0,0,0
Gibraltar,2023-08-21,GIB,EURO,6,0,0,0,0,0
Greece,2023-08-21,GRC,EURO,88,0,0,0,0,0
Greenland,2023-08-21,GRL,EURO,2,0,0,0,0,0
Guadeloupe,2023-08-21,GLP,AMRO,1,0,0,0,0,0
Guatemala,2023-08-21,GTM,AMRO,405,0,1,0,0,0
Guyana,2023-08-21,GUY,AMRO,2,0,0,0,0,0
Honduras,2023-08-21,HND,AMRO,44,0,0,0,0,0
Hungary,2023-08-21,HUN,EURO,80,0,0,0,0,0
Iceland,2023-08-21,ISL,EURO,16,0,0,0,0,0
Ireland,2023-08-21,IRL,EURO,229,0,0,0,0,0
Israel,2023-08-21,ISR,EURO,263,0,0,0,0,0
Italy,2023-08-21,ITA,EURO,958,0,0,0,0,0
Jamaica,2023-08-21,JAM,AMRO,21,0,0,0,0,0
Latvia,2023-08-21,LVA,EURO,6,0,0,0,0,0
Lithuania,2023-08-21,LTU,EURO,5,0,0,0,0,0
Luxembourg,2023-08-21,LUX,EURO,58,0,0,0,0,0
Malta,2023-08-21,MLT,EURO,34,0,0,0,0,0
Martinique,2023-08-21,MTQ,AMRO,7,0,0,0,0,0
Mexico,2023-08-21,MEX,AMRO,4062,0,34,1,0,0
Monaco,2023-08-21,MCO,EURO,3,0,0,0,0,0
Montenegro,2023-08-21,MNE,EURO,2,0,0,0,0,0
Netherlands,2023-08-21,NLD,EURO,1266,0,0,0,0,0
Norway,2023-08-21,NOR,EURO,96,0,0,0,0,0
Panama,2023-08-21,PAN,AMRO,237,0,1,0,0,0
Paraguay,2023-08-21,PRY,AMRO,126,0,0,0,0,0
Peru,2023-08-21,PER,AMRO,3822,0,21,0,0,0
Poland,2023-08-21,POL,EURO,217,0,0,0,0,0
Portugal,2023-08-21,PRT,EURO,1005,0,1,0,0,0
Republic of Moldova,2023-08-21,MDA,EURO,2,0,0,0,0,0
Romania,2023-08-21,ROU,EURO,47,0,0,0,0,0
Russian Federation,2023-08-21,RUS,EURO,2,0,0,0,0,0
Saint Martin,2023-08-21,MAF,AMRO,1,0,0,0,0,0
San Marino,2023-08-21,SMR,EURO,1,0,0,0,0,0
Serbia,2023-08-21,SRB,EURO,40,0,0,0,0,0
Slovakia,2023-08-21,SVK,EURO,14,0,0,0,0,0
Slovenia,2023-08-21,SVN,EURO,47,0,0,0,0,0
Spain,2023-08-21,ESP,EURO,7565,0,3,0,0,0
Sweden,2023-08-21,SWE,EURO,260,0,0,0,0,0
Switzerland,2023-08-21,CHE,EURO,554,0,0,0,0,0
The United Kingdom,2023-08-21,GBR,EURO,3771,0,0,0,0,0
